Crestlands,Flamechurch,,,Elderly Man,Kukri,"$1,000",Lv. 14,None,Lv. 1,5,,,,?,8*,Thousand Blades,6,Lv. 50,Calming Rhythm,Crestlands,Flamechurch,,,,Rosary of Redemption,"$10,000",Lv. 21,,$50,,Thousand Blades,Lv. 25,Lv. 48,?,,?,,"$38,400",Charming Smile,Crestlands,Flamechurch,,,,,,,,2 Shield,8*,"35,400 Hp",,,?,,,,Octopath Bowl,Crestlands,Flamechurch,,,Apothecary,Herb of Healing,$28,Lv. 3,"A Hidden Item: Warding Leaf",Lv. 5,2,,,,$50,2*,Cure Poison,9,Lv. 5,Peaceful Prelude
Crestlands,Flamechurch,,,Townsperson,Light Coin Pouch,$100,Lv. 10,None,Lv. 5,2,,,,$50,2*,Cure Confusion,9,Lv. 5,Incantation,Crestlands,Flamechurch,,,,Resistant Nut,$300,Lv. 20,,$100,,Heckle,Lv. 3,Lv. 8,10 Exp,,?,,"$1,600",Wash Dishes,Crestlands,Flamechurch,,,,,,,,3 Shield,2*,605 Hp,,,5 Jp,,,,Mountain Sausage,Crestlands,Flamechurch,X,,Beverage Vendor,Hide Hood,X,Lv. 23,,X,3,,,,$80,3*,Aging Wine,8,X,X
Crestlands,Flamechurch,,,Midwife,Herb of Clarity,$28,Lv. 3,None,Lv. 5,3,,,,$80,3*,Stab,8,Lv. 10,Soothing Serenade,Crestlands,Flamechurch,,,,Bottle of Sleeping Dust,$570,Lv. 10,,$100,,Twofold Thrust,Lv. 15,Lv. 24,30 Exp,,?,,"$4,800",Excessive Praise,Crestlands,Flamechurch,,,,Healing Grape (M),$247,Lv. 11,,3 Shield,3*,983 Hp,,,10 Jp,,,,Jerky x 5,Crestlands,Flamechurch,X,,Apothecary,Grape Leaf,X,Lv. 4,"A Hidden Item: Fumbling Flower",X,,,,,$120,4*,Panacea,8,X,X
Crestlands,Flamechurch,,,Soldier,Kite Shield,"$5,000",Lv. 5,Discount at the Inn,Lv. 5,3,,,,$80,X,Crestlands,Flamechurch,,,,Bronze Helm,"$3,000",Lv. 5,,$100,,Cleave in Two,Lv. 5,Lv. 12,30 Exp,Crestlands,Flamechurch,,,,,,,,3 Shield,3*,983 Hp,,,10 Jp,Crestlands,Flamechurch,,,Townsperson,Fire Soulstone,$665,Lv. 10,None,Lv. 1,3,,,,$80,3*,Split Open,8,Lv. 10,Psalm of Prayer
Crestlands,Flamechurch,,,Street Vendor,Bottle of Poison Dust,$570,Lv. 10,None,Lv. 10,3,,,,$120,4*,Eyegouge Arrow,8,Lv. 15,Warding Minuet,Crestlands,Flamechurch,,,,Bottled Nightmares,$950,Lv. 25,,$300,,Eyegouge Arrow,Lv. 7,Lv. 18,80 Exp,,?,,"$4,800",Negotiations,Crestlands,Flamechurch,,,,// Cannot Steal (both items),,,,4 Shield,4*,"2,816 Hp",,,15 Jp,,,,Montain Sausage x 5,Crestlands,Flamechurch,,,Townsperson,Energizing Pomegranate,$285,Lv. 12,"A Hidden Item: Energizing Pomegranate (M)",Lv. 10,1,,,,$20,1*,Chill,9,Lv. 1,Raging Rondo
Crestlands,Flamechurch,,,Young Artist,Healing Grape (M),$247,Lv. 11,None,Lv. 5,2,,,,$50,2*,Silent Incantation,9,Lv. 5,Sonata of Balogar,Crestlands,Flamechurch,,,,Olive of Life (M),"$2,850",Lv. 25,,$100,,Silent Incantation,Lv. 3,Lv. 8,10 Exp,,?,,$600,Charming Smile,Crestlands,Flamechurch,,,,,,,,3 Shield,2*,605 Hp,,,5 Jp,,,,Jerky x 3,Crestlands,Flamechurch,,,Elder,Feathered Hat,"$1,520",Lv. 23,None,Lv. 1,2,,,,$50,2*,Flash,9,Lv. 5,Warding Minuet
Crestlands,Flamechurch,,,Cleric,Sacred Flame Candle,$855,Lv. 11,"A Hidden Item: Feathered Hat",Lv. 10,1,,,,$20,1*,Sacred Flame's Healing,9,Lv. 1,Sacred Flame Serenade,Crestlands,Flamechurch,,,,Paper Play,"$1,425",Lv. 44,,"$1,000",,Sacred Flame's Healing,Lv. 1,Lv. 5,3 Exp,,?,,"$4,800",Excessive Praise,Crestlands,Flamechurch,,,,,,,,5 Shield,1*,280 Hp,,,2 Jp,,,,Jerky,Crestlands,Flamechurch,,,Mindt,Warding Leaf,$95,Lv. 7,None,Lv. 5,2,,,,$50,X
Crestlands,Flamechurch,,,Piano-Playing Cleric,Protective Earring,$266,Lv. 17,None,Lv. 5,3,,,,$80,3*,Mental Augmentation,8,Lv. 10,March of Nimbleness,Crestlands,Flamechurch,,,,Herb of Revival,$28,Lv. 3,,$100,,Flash,Lv. 5,Lv. 12,30 Exp,,Luminescence,,"$1,200",Charming Smile,Crestlands,Flamechurch,,,,,,,,4 Shield,3*,983 Hp,,,10 Jp,,Attack,,Jerky x 5,Crestlands,Flamechurch
Crestlands,Flamechurch,,,Boy,Healing Grape,$48,Lv. 6,"A Hidden Item: Tree Nut",Lv. 1,X,,,,,X,Crestlands,Flamechurch,,,,Tree Nut,$10,Lv. 1,,$50,Crestlands,Flamechurch,,,,,,,,X,Crestlands,Flamechurch,,X,Girl,Candy,$10,X,More Plentiful Provisions,Lv. 10,X,,,,,X
Crestlands,Flamechurch,,X,Girl,Stuffed Toy,$95,X,None,Lv. 10,X,,,,,X,Crestlands,Flamechurch,,,,,,,,X,Crestlands,Flamechurch,,,,,,,,X,Crestlands,Flamechurch,,,Cleric,Herb of Clarity,$28,Lv. 3,"A Hidden Item: Herb of Clamor",Lv. 1,2,,,,$50,2*,Striking Sermon,9,Lv. 5,Warding Minuet
Crestlands,Flamechurch: Cathedral Entrance,,,Cleric,Inspiriting Plum (M),$855,Lv. 18,None,Lv. 5,3,,,,$120,4*,Sacrificial Light,8,Lv. 15,Soothing Serenade,Crestlands,Flamechurch: Cathedral Entrance,,,,Candy,$10,Lv. 1,,$100,,Sacrificial Light,Lv 7,Lv. 18,80 Exp,,?,,"$4,800",Negotiation,Crestlands,Flamechurch: Cathedral Entrance,,,,Sacred Flame Candle,$855,Lv. 11,,3 Shield,4*,"2,816 Hp",,,15 Jp,,,,Quality Jerky,Crestlands,Flamechurch: Cathedral Entrance,,X,Elderly Woman,Reinforcing Jam,"$23,750",X,None,Lv. 1,2,,,,?,2*,Cure Poison,9,Lv. 5,Psalm of Prayer
Crestlands,Flamechurch: Cathedral Entrance,,X,Elderly Man,Candy,$10,X,"A Hidden Item: Candy",Lv. 1,1,,,,$20,1*,Pray,9,Lv. 1,Calming Rhythm,Crestlands,Flamechurch: Cathedral Entrance,,,,Candy,$10,X,,X,,Pray,Lv. 1,X,3 Exp,,?,,X,X,Crestlands,Flamechurch: Cathedral Entrance,,,,,,,,X,1*,280 Hp,,,2 Jp,,,,X,Crestlands,Flamechurch: Cathedral Entrance,,X,Boy,Candy,$10,X,"A Hidden Item: Resistant Nut",Lv. 20,X,,,,,X
Crestlands,Flamechurch: Cathedral Entrance,,,Cleric,Herb of Awakening,$28,Lv. 3,None,Lv. 5,4,,,,$400,6*,Sacred Teachings,7,Lv. 30,Sonata of Balogar,Crestlands,Flamechurch: Cathedral Entrance,,,,Herb of Awakening,$28,Lv. 3,,$100,,Sacred Teachings,Lv. 15,Lv. 30,250 Exp,,?,,"$9,600",Gator Tears,Crestlands,Flamechurch: Cathedral Entrance,,,,Herb of Awakening,$28,Lv. 3,,3 Shield,6*,"15,441 Hp",,,50 Jp,,,,Superior Jerky,Crestlands,Flamechurch: Cathedral Entrance,,,Historian,Stone Rod,"$2,470",Lv. 11,None,Lv. 5,2,,,,$50,2*,Umbral Strike,9,Lv. 5,Sacred Flame Serenade
Crestlands,Flamechurch: Cathedral Entrance,,X,Scholar,Light Soulstone,$665,X,"A Hidden Item: Fire Soulstone (M)",Lv. 15,1,,,,$20,1*,Deep Analysis,9,Lv. 1,Peaceful Prelude,Crestlands,Flamechurch: Cathedral Entrance,,,,Light Soulstone (M),"$1,615",X,,X,,Deep Analysis,Lv. 1,X,3 Exp,,?,,X,X,Crestlands,Flamechurch: Cathedral Entrance,,,,Candy,$10,X,,X,1*,280 Hp,,,2 Jp,,,,X,Crestlands,Flamechurch: Cathedral Entrance,X,,Young Man,Gold Pocket Watch,X,Lv. 37,,X,3,,,,$80,3*,Blinding Slash,,X,X
Crestlands,Flamechurch: Cathedral Entrance,,,Sanctum Knight,Long Spear,"$2,090",Lv. 11,None,Lv. 10,4,,,,$200,5*,Wind Blast,7,Lv. 20,Wargod's Duet,Crestlands,Flamechurch: Cathedral Entrance,,,,Candy,$10,Lv. 1,,$300,,Twofold Thrust,,Lv. 24,150 Exp,,?,,"$4,800",Charming Smile,Crestlands,Flamechurch: Cathedral Entrance,,,,Enlightening Earring,$266,Lv. 17,,4 Shield,5*,"7,823 Hp",,,25 Jp,,,,Mountain Sausage x 7,Crestlands,Flamechurch: Cathedral Entrance,X,,Sanctum Knight,Silver Sword,X,Lv. 20,,X,4,,,,$400,6*,Lightning Bolt,7,X,X
Crestlands,Flamechurch: Cathedral,,X,Woman,Herb of Light,$28,X,"A Hidden Item: Herb of Light",Lv. 1,1,,,,$20,1*,Ill Intent,9,Lv. 1,Cleansing Chant,Crestlands,Flamechurch: Cathedral,,,,Herb of Clarity,$28,X,,X,,Ill Intent,Lv. 1,X,3 Exp,,?,,X,X,Crestlands,Flamechurch: Cathedral,,,,,,,,X,1*,280 Hp,,,2 Jp,,,,X,Crestlands,Flamechurch: Cathedral,,,Cleric,Olive of Life,$475,Lv. 18,None,Lv. 1,4,,,,?,7*,Divine Punishment,6,Lv. 40,Magic Melody
Crestlands,Flamechurch: Cathedral,,,Cleric,Pilgrim's Robe,"$2,945",Lv. 19,None,Lv. 5,3,,,,$80,3*,Sacrificial Light,8,Lv. 10,Soothing Serenade,Crestlands,Flamechurch: Cathedral,,,,Dark Amulet,"$6,080",Lv. 30,,$100,,Sacrificial Light,Lv. 5,Lv. 12,30 Exp,,?,,"$3,800",Excessive Praise,Crestlands,Flamechurch: Cathedral,,,,,,,,3 Shield,3*,983 Hp,,,10 Jp,,,,Jerky x 5,Crestlands,Flamechurch: Cathedral,,X,Townsperson,Bottle of Blinding Dust,$570,X,"A Hidden Item: Buckler",Lv. 5,1,,,,$20,1*,Pray,9,Lv. 1,Sacred Flame Serenade
Crestlands,Flamechurch: Cathedral,,X,Hunter,Composite Bow,"$4,000",X,None,Lv. 5,3,,,,$80,3*,Poison Arrow,8,Lv. 10,March of Accuracy,Crestlands,Flamechurch: Cathedral,,,,Beast Liver,$100,X,,X,,Poison Arrow,Lv. 5,X,30 Exp,,?,,X,X,Crestlands,Flamechurch: Cathedral,,,,,,,,X,3*,983 Hp,,,10 Jp,,,,X,Crestlands,Flamechurch: Cathedral,,,Head Cleric,Light Wand,"$7,600",Lv. 19,Guide with Ease,Lv. 10,1,,,,$20,1*,Sacred Flame's Healing,9,Lv. 1,Sacred Flame Serenade
Crestlands,Flamechurch: Cathedral,,,Cleric,Rod of Wisdom,"$8,550",Lv. 20,None,Lv. 10,2,,,,$50,2*,Heal Wounds,9,Lv. 5,Sacred Flame Serenade,Crestlands,Flamechurch: Cathedral,,,,Warding Leaf,$95,Lv. 7,,$300,,Bludgeon,Lv. 3,Lv. 8,10 Exp,,?,,"$2,000", in High Places,Crestlands,Flamechurch: Cathedral,,,,Herb of Clamor,$28,Lv. 3,,2 Shield,2*,605 Hp,,,5 Jp,,,,Jerky x 3,Crestlands,Flamechurch: Cathedral
Crestlands,Montwise,,,Guard,Champion's Sword,"$10,450",Lv. 23,None,Lv. 15,6,,,,?,9*,Last Gasp,5,Lv. 60,Calming Rhythm,Crestlands,Montwise,,,,Crested Greatshield,"$3,135",Lv. 19,,"$1,000",,Last Gasp,Lv. 30,Lv. 54,?,,?,,"$70,000", in High Places,Crestlands,Montwise,,,,,,,,5 Shield,9*,"75,393 Hp",,,?,,,,Perfect Jerky x 3,Crestlands,Montwise,X,,Guard,Olive of Life (M),X,Lv. 25,"A Hidden Item: Crested Greatshield",X,3,,,,$120,4*,Strong Shot,8,X,X
Crestlands,Montwise,,,Boy,Candy,$10,Lv. 1,None,Lv. 15,X,,,,,X,Crestlands,Montwise,,,,Silver-Rimmed Monocle,"$6,840",Lv. 27,,"$1,000",Crestlands,Montwise,,,,,,,,X,Crestlands,Montwise,,X,Scholar,Candy,$10,X,None,Lv. 10,4,,,,$200,5*,Compound Formulae,7,Lv. 20,Incantation
Crestlands,Montwise,X,,Cleric,Dual Leaf,X,Lv. 8,New Equipment for Sale,X,3,,,,$120,4*,Luminescence,8,X,X,Crestlands,Montwise,,,,Warding Leaf,X,Lv. 7,,"$7,500",X,,,Lv. 18,80 Exp,,?,,"$4,800",Negotiations,Crestlands,Montwise,,,,,,,,6 Shield,4*,"2,816 Hp",,,15 Jp,,,,Quality Jerky,Crestlands,Montwise,,,Merchant,History Book,"$3,325",Lv. 44,"A Hidden Item: Heavy Book",Lv. 10,1,,,,$20,1*,Panacea,9,Lv. 1,Magic Melody
Crestlands,Montwise,,,Scholar,Healing Grape (M),$247,Lv. 11,Discount at the Inn,Lv. 15,3,,,,$120,4*,Ancient Teachings,8,Lv. 15,Celestial Chorus,Crestlands,Montwise,,,,Antique Coin,"$2,850",Lv. 25,,"$1,000",,Ancient Teachings,Lv. 7,Lv. 18,80 Exp,,?,,"$7,400",Financial Support,Crestlands,Montwise,,,,Complex Tome,"$1,900",Lv. 14,,5 Shield,4*,"2,816 Hp",,,15 Jp,,,,Quality Jerky,Crestlands,Montwise,,,Scholar,Rod of Wisdom,"$8,550",Lv. 10,None,Lv. 15,3,,,,$80,3*,Healing Formulae,8,Lv. 10,Bewildering Ballad
Crestlands,Montwise,,,Scholar,Mage Wand,"$9,500",Lv. 23,None,Lv. 10,4,,,,$600,7*,Divine Punishment,6,Lv. 40,Sacred Flame Serenade,Crestlands,Montwise,,,,Bottle of Poison Dust,$570,Lv. 10,,$300,,Smashing Strike,Lv. 20,Lv. 36,500 Exp,,?,,"$19,200",Lucky Break,Crestlands,Montwise,,,,Fire Soulstone (M),"$1,615",Lv. 22,,4 Shield,7*,"24,320 Hp",,,100 Jp,,,,Superior Jerky x 3,Crestlands,Montwise,,,Former Gladiator,Iron Mail,"$4,180",Lv. 24,None,Lv. 15,3,,,,$120,X
Crestlands,Montwise,,,Former Champion,Hairbrush,$285,Lv. 12,None,Lv. 10,4,,,,$400,X,Crestlands,Montwise,,,,Dual Leaf,$142,Lv. 8,,$300,,Upheaval,Lv. 15,Lv. 30,250 Exp,Crestlands,Montwise,,,,Empowering Lychee (L),"$2,185",Lv. 25,,4 Shield,6*,"15,441 Hp",,,50 Jp,Crestlands,Montwise,X,,Gladiator,Battle Hatchet,X,Lv. 20,None,X,5,,,,?,8*,Peerless Punches,5,X,X
Crestlands,Montwise,,,Octopus Researcher,Rare Stone,$380,Lv. 14,None,Lv. 15,3,,,,$80,3*,Umbral Strike,8,Lv. 10,Sagelord's Duet,Crestlands,Montwise,,,,Bottle of Sleeping Dust,$570,Lv. 10,,"$1,000",,Deep Analysis,Lv.5,Lv. 10,30 Exp,,?,,"$2,400",Gator Tears,Crestlands,Montwise,,,,,,,,3 Shield,3*,983 Hp,,,10 Jp,,,,Jerky x 5,Crestlands,Montwise,,,Gardener,Rare Stone,$380,Lv. 14,"A Hidden Item: Wind Soulstone (L)",Lv. 40,3,,,,$120,4*,Thousand Blades,8,Lv. 15,March of Accuracy
Crestlands,Montwise,,,Townsperson,Empty Coin Pouch,$10,Lv. 1,None,Lv. 10,1,,,,$20,1*,Cure Terror,9,Lv. 1,Cleansing Chant,Crestlands,Montwise,,,,Herb of Light,$28,Lv. 3,,$300,,Heckle,Lv. 1,Lv. 5,3 Exp,,?,,$800,Wash Dishes,Crestlands,Montwise,,,,,,,,4 Shield,1*,280 Hp,,,2 Jp,,,,Grilled Chicken,Crestlands,Montwise,,,Maid,Wheat Bread,$19,Lv. 1,None,Lv. 10,2,,,,$50,2*,Flash,9,Lv. 5,Alluring Rondo
Crestlands,Montwise,,,Wealthy Investor,Stimulating Bracelet,"$6,175",Lv. 38,"A Hidden Item: Stimulating Earring",Lv. 5,2,,,,$50,2*,Double Stab,9,Lv. 5,Festive Tune,Crestlands,Montwise,,,,Dazzling Artwork,"$28,500",Lv. 49,,$100,,Double Stab,Lv. 3,Lv. 8,10 Exp,,?,,"$7,400",Financial Support,Crestlands,Montwise,,,,,,,,3 Shield,2*,605 Hp,,,5 Jp,,,,Mountain Sausage x 1,Crestlands,Montwise,,X,Scholar,Light Soulstone (M),"$1,615",X,"A Hidden Item: Blusterbloom",Lv. 5,4,,,,$200,5*,SP Transmutation,7,Lv. 20,Magic Melody
Crestlands,Montwise,,X,Elderly Man,Energizing Pomegranate,$285,X,Hire for Cheap,Lv. 5,3,,,,$80,3*,Inspiriting Formulae,8,Lv. 10,Nocturne of Sang,Crestlands,Montwise,,,,Ice Soulstone,$665,X,,X,,Inspiriting Formulae,Lv. 5,X,30 Exp,,?,,X,X,Crestlands,Montwise,,,,Silver-Filled Pouch,"$5,320",X,,X,3*,983 Hp,,,10 Jp,,,,X,Crestlands,Montwise: Library
Crestlands,Montwise: Library,,X,Librarian,Inspiriting Plum (M),$855,X,None,Lv. 20,4,,,,$400,6*,Compound Formulae,7,Lv. 30,Sagelord's Duet,Crestlands,Montwise: Library,,,,Inspiriting Plum Basket,"$2,052",X,,X,,Compound Formulae,Lv. 15,X,250 Exp,,?,,X,X,Crestlands,Montwise: Library,,,,,,,,X,6*,"15,441 Hp",,,50 Jp,,,,X,Crestlands,Montwise: Library,X,,Librarian,Pointed Hat,X,Lv. 25,"A Hidden Item: Olive of Life (L)",X,3,,,,$120,4*,Inspiriting Formulae,8,X,X
Crestlands,Montwise: Library,,X,Scholar,Vanguard's Javelin,"$11,400",X,Masterful Mugging,Lv. 15,3,,,,$80,3*,Healing Formulae,8,Lv. 10,Raging Rondo,Crestlands,Montwise: Library,,,,Olive of Life (L),"$19,000",X,,X,,Healing Formulae,Lv. 5,X,30 Exp,,?,,X,X,Crestlands,Montwise: Library,,,,,,,,X,3*,983 Hp,,,10 Jp,,,,X,Crestlands,Montwise: Library,,X,Scholar,Invigorating Nut,$950,X,None,Lv. 10,3,,,,$80,3*,Speed Enhancement,8,Lv. 10,March of Swiftness
Crestlands,Montwise: Library,,,Historian,Complex Tome,"$1,900",Lv. 14,Nyx Family History,Lv. 30,3,,,,$120,4*,Lightning Bolt,8,Lv. 15,Magic Melody,Crestlands,Montwise: Library,,,,Silver-Rimmed Monocle,"$6,840",Lv. 27,,"$5,000",,Brain Bash,Lv. 7,Lv. 15,80 Exp,,?,,"$4,800",Negotiations,Crestlands,Montwise: Library,,,,,,,,3 Shield,4*,"2,816 Hp",,,15 Jp,,,,Quality Jerky,Crestlands,Montwise: Library,,X,Scholar,Jerky,$500,X,"A Hidden Item: Superior Jerky",Lv. 30,2,,,,$50,2*,Heal Wounds,9,Lv. 5,Toto'haha Folk Song
Crestlands,Montwise: Library,,,Margello's Aide,Silk Handkerchief,"$1,140",Lv. 1,Margello's Personality,Lv. 30,4,,,,$600,X,Crestlands,Montwise: Library,,,,,,,,"$5,000",X,,,X,500 Exp,Crestlands,Montwise: Library,,,,,,,,4 Shield,7*,"24,320 Hp",,,100 Jp,Crestlands,Montwise: Library,,,Margello,Thick Tome,"$2,850",Lv. 1,None,Lv. 15,4,,,,$200,5*,Cleave in Two,7,Lv. 20,Fortifying Refrain
Crestlands,Montwise: Library,,X,Apothecary,Grape Leaf,$38,X,None,Lv. 15,4,,,,$400,6*,Enshroud,7,Lv. 30,Peaceful Prelude,Crestlands,Montwise: Library,,,,Herb of Serenity,"$4,750",X,,X,,Enshroud,Lv. 15,X,250 Exp,,?,,X,X,Crestlands,Montwise: Library,,,,Lily of the Light,$57,X,,X,6*,"15,441 Hp",,,50 Jp,,,,X,Crestlands,Montwise: Library,,X,Designer,Empowering Lychee,$285,X,"A Hidden Item: Fur Robe",Lv. 20,2,,,,$50,2*,Mend Garment,9,Lv. 5,Cheering Chant
Crestlands,Montwise: Library,,X,Scholar,Energizing Pomegranate (M),$722,X,None,Lv. 15,3,,,,$120,4*,Guilty!,8,Lv. 15,Sonata of Balogar,Crestlands,Montwise: Library,,,,Articulate Stone,"$6,840",X,,X,,Guilty!,Lv. 7,X,80 Exp,,?,,X,X,Crestlands,Montwise: Library,,,,,,,,X,4*,"2,816 Hp",,,15 Jp,,,,X,Crestlands,Montwise: Library,,,Al (1),Protective Ring,"$2,850",Lv. 26,None,Lv. 15,4,,,,$400,X
Crestlands,Montwise: Library,,,Unusual Tome Specialist,Complex Tome,"$1,900",Lv. 14,None,Lv. 15,4,,,,$200,5*,Fireball,7,Lv. 20,Nocturne of Sang,Crestlands,Montwise: Library,,,,,,,,"$1,000",,Focus,Lv. 10,Lv. 20,150 Exp,,?,,"$4,800",Haggler,Crestlands,Montwise: Library,,,,,,,,4 Shield,5*,"7,823 Hp",,,25 Jp,,,,Quality Jerky x 3,Crestlands,Montwise: Library,,X,Scholar,Rare Stone,$380,X,None,Lv. 20,1,,,,$20,1*,Ignition,9,Lv. 1,Warding Minuet
Crestlands,Montwise: Library,,X,Townsperson,Plum Leaf,$30,X,None,Lv. 15,3,,,,$80,3*,Fillet,8,Lv. 10,Soothing Serenade,Crestlands,Montwise: Library,,,,Herb of Awakening,$30,X,,X,,Fillet,Lv. 5,X,30 Exp,,?,,X,X,Crestlands,Montwise: Library,,,,Resistant Nut,$100,X,,X,3*,983 Hp,,,10 Jp,,,,X,Crestlands,Montwise: Library,X,,Beastling,Resistant Nut (M),X,Lv. 25,None,X,4,,,,$400,6*,"Healing, Healing!",7,X,X
Crestlands,Montwise: Underground Arena,,X,Soldier,Olive of Life,$900,X,"A Hidden Item: Energizing Pomegranate (M)",Lv. 30,3,,,,$80,3*,Slice,8,Lv. 10,Warring Waltz,Crestlands,Montwise: Underground Arena,,,,Broadsword,"$10,000",X,,X,,Slice,Lv. 5,X,30 Exp,,?,,X,X,Crestlands,Montwise: Underground Arena,,,,Iron Shield,"$4,500",X,,X,3*,983 Hp,,,10 Jp,,,,X,Crestlands,Montwise: Underground Arena,X,,Spectator,Bottle of Befuddling Dust,X,Lv. 10,"A Hidden Item: Sharp Nut",X,2,,,,$50,2*,Heckle,9,X,X
Crestlands,Montwise: Underground Arena,X,,Gladiator,Raspberry,X,Lv. 1,New Equipment for Sale,X,4,,,,$200,5*,Enraging Swing,7,X,X,Crestlands,Montwise: Underground Arena,,,,Raspberry,X,Lv. 1,,"$1,000",X,,,Lv. 24,150 Exp,,?,,"$4,800",Hard Bargain,Crestlands,Montwise: Underground Arena,,,,Raspberry,X,Lv. 1,,6 Shield,5*,"7,823 Hp",,,25 Jp,,,,Spicy Jerky x 3,Crestlands,Montwise: Underground Arena,X,,Spectator,Shadow Soulstone (M),X,Lv. 22,New Equipment for Sale,X,1,,,,$20,1*,Inhibit Defense,9,X,X
Crestlands,Montwise: Underground Arena,,,Spectator,Handkerchief,$19,Lv. 1,Challenge with Ease,Lv. 10,2,,,,$50,2*,Deep Analysis,9,Lv. 5,Hild's Hymn,Crestlands,Montwise: Underground Arena,,,,Healing Grape Bunch,$684,Lv. 18,,$300,,Deep Analysis,Lv. 3,Lv. 8,10 Exp,,?,,"$2,400",Negotiations,Crestlands,Montwise: Underground Arena,,,,Energizing Pomegranate (M),$722,Lv. 18,,4 Shield,2*,605 Hp,,,5 Jp,,,,Jerky x 3,Crestlands,Montwise: Underground Arena,X,,Gladiator,Evil Slayer,X,Lv. 55,New Equipment for Sale,X,5,,,,?,8*,Malicious Rush,7,X,X
Crestlands,Montwise: Underground Arena,X,,Gladiator,Bottle of Poison Dust,X,Lv. 40,None,X,4,,,,$400,6*,Tainted Garden,7,X,X,Crestlands,Montwise: Underground Arena,,,,Diffusing Serum,X,Lv. 40,,$300,X,,,Lv. 30,250 Exp,,?,,"$9,600",Excessive Praise,Crestlands,Montwise: Underground Arena,,,,Revitalizing Jam,X,Lv. 10,,4 Shield,6*,"15,441 Hp",,,50 Jp,,,,Superior Jerky,Crestlands,Western Montwise Pass
Crestlands,Western Montwise Pass,,,Guard,Feather Shield,"$6,555",Lv. 28,None,Lv. 5,4,,,,$400,X,Crestlands,Western Montwise Pass,,,,Knight's Helm,"$5,130",Lv. 36,,$100,,Twin Serpents,Lv. 15,Lv. 30,250 Exp,Crestlands,Western Montwise Pass,,,,,,,,4 Shield,6*,"15,441 Hp",,,50 Jp,Crestlands,Borderfall
Crestlands,Borderfall,,X,Cleric Novelist,Herb of Clarity,$28,X,Adventures of an Apprentice Cleric's Sequel,Lv. 30,3,,,,$80,3*,Heal Wounds,8,Lv. 10,Gentle Rhythm,Crestlands,Borderfall,,,,Energizing Pomegranate,$285,X,,X,,Flash,Lv. 5,X,30 Exp,,?,,X,X,Crestlands,Borderfall,,,,Healing Grape Bunch,$684,X,,X,3*,983 Hp,,,10 Jp,,,,X,Crestlands,Borderfall,X,,Sanctum Knight,Crescent Saber,X,Lv. 36,None,X,4,,,,$600,7*,Level Slash,6,X,X
Crestlands,Borderfall,,X,Cleric,Dual Leaf,$285,X,None,Lv. 5,4,,,,$600,7*,Healing Veil,6,Lv. 40,Cleansing chant,Crestlands,Borderfall,,,,Lapis Rod,"$8,550",X,,X,,Stonebreaker's Grace,Lv. 20,X,500 Exp,,?,,X,X,Crestlands,Borderfall,,,,,,,,X,7*,"24,320 Hp",,,100 Jp,,,,X,Crestlands,Borderfall,,X,Cleric,Fire Soulstone (M),"$1,615",X,None,Lv. 10,3,,,,$120,4*,Improved Offense,8,Lv. 15,Magic Melody
Crestlands,Borderfall,X,,Sanctum Knight,Complex Tome,X,Lv. 14,None,X,4,,,,$400,6*,Icewind,7,X,X,Crestlands,Borderfall,,,,Complex Tome,X,Lv. 14,,$300,X,,,Lv. 30,250 Exp,,?,,"$9,600",Negotiations,Crestlands,Borderfall,,,,Inspiriting Plum Basket,X,Lv. 25,,5 Shield,6*,"15,441 Hp",,,50 Jp,,,,Superior Jerky,Crestlands,Borderfall
Crestlands,Merry Hills,,,Baker,Wheat Bread,$19,Lv. 1,None,Lv. 10,3,,,,$120,4*,Healing Grape (M),,Lv. 15,Soothing Serenade,Crestlands,Merry Hills,,,,Energizing Pomegranate (L),"$3,192",Lv. 25,,$300,,High Voltage,Lv. 7,Lv. 18,80 Exp,,?,,"$3,200",Gator Tears,Crestlands,Merry Hills,,,,Critical Nut,$950,Lv. 20,,4 Shield,4*,"2,816 Hp",,,15 Jp,,,,Quality Jerky,Crestlands,Merry Hills,,,Girl,Wheat Bread,$19,Lv. 1,"A Hidden Item: Slippery Nut",Lv. 20,X,,,,,X
Crestlands,Merry Hills,,,Merchant,Crystal Dagger,"$10,000",Lv. 19,New Equipment for Sale,Lv. 50,4,,,,$600,7*,Bloody Bonus,6,Lv. 40,March of Accuracy,Crestlands,Merry Hills,,,,Obsidian Dagger,"$20,000",Lv. 30,,"$10,000",,Bloody Bonus,Lv. 20,Lv. 36,500 Exp,,?,,"$19,200",Silver Tongue,Crestlands,Merry Hills,,,,Diamond Dagger,"$70,000",Lv. 70,,8 Shield,7*,"24,320 Hp",,,100 Jp,,,,Superior Jerky x 3,Crestlands,Merry Hills,,X,Woman,Quick Cloak,"$22,800",X,"A Hidden Item: Articulate Stone",Lv. 40,2,,,,$50,2*,Cure Blindness,9,Lv. 5,Sterra's Fantasia
